id/s,review_count/n,categories/s,rating/n
NhBUzlITbu3rdjm9UEfWsw,168,Indian,4
01hs_l54-211UuiJPI83lA,168,Japanese,4
aXbajGzcN6vx2n6KNMtOsQ,168,Japanese,4
FnRDmXgQ291zkRb63Rjb9w,168,Mexican,4
5-cv4xv4IBao7N1LSH6tHA,167,Chinese,4
eMmcNV51xPKNGMCqBccPvw,167,Chinese,4
3hlAeWgSKAnSQ1tg8k8D8g,167,Indian,4
8nmMip_O4vcPDcujTEa_TA,167,Japanese,4
gcEMZjjqy5Ucnv_5Pv-q1g,167,Japanese,4
m_PhHkyN-630ucF7r2F8EQ,166,Chinese,4
kesYSgOJW5krU6L8n9qQ4Q,166,Japanese,4
MdDj13LgIs0WdbIdiyqB7Q,165,Chinese,4
VzstANC68PM1BbyOcDXEtw,165,Japanese,4
4YeKYQoZHCx2xkbjmNhMbA,165,Mexican,4
Lq9HxEUrkceCUDut00qlHQ,165,Mexican,4
TJCyocLYrUBfbf8r0DaBXw,165,Mexican,4
4LoroCI3VtQ17dyQa75-Rg,164,American,4
JboVlCv3LtJt8hA-yI9U0A,164,American,4
uwx3yy7Wu5u55EiXRv03aQ,164,Indian,4
WyiTT3VHjzowMnOnUpZ7TQ,164,Mexican,4
RirimwHZ3D9uTmvtywrp6Q,163,Chinese,4
VpInBiE272MaN1Hi0DA-Zw,163,Chinese,4
aaVV388ojMgIayC3cVIEVg,163,Indian,4
Mzt7J53rOihwxIt41SH7vg,162,Chinese,4
4LVINhq3y4hCrxtShrNkYQ,161,Indian,4
n_KosOPSHS81Yq0D6X3peQ,161,Indian,4
S-ieBnQsoIzZ00tiahVlRg,161,Indian,4
ZoVVcwwbCxIhEmstLWrRvw,161,Indian,4
E_JmgVNSkNvRauDZGuf6AA,160,American,4
CYfO97BoPiqz3KRbJ8jbeg,160,Japanese,4
cQWUPxESnMx69dshABS_rg,160,Mexican,4
Jh6bSOaw0ftGh9ONiwr7nA,160,Mexican,4
wO9FMvtYqsJoYrnHDASE0A,160,Mexican,4
evJqF34WN9Bz73j99vDTCQ,159,Mexican,4
kawmpvfSzhDAy9pk8n3MxQ,159,Mexican,4
XDl93co2VJznxglYcoQvmA,159,Mexican,4
FyFeyjndrXHDnN-z9-qv_w,158,American,4
9eZrG8nANKuoyGSqdj_gew,158,Indian,4
NVCLcLa_7LMEJipAQmNlZw,158,Indian,4
5jPRymIzVI3qdbUKO4mHiQ,158,Japanese,4
uVfOB37NyYEGRs5FITM-nQ,158,Mexican,4
qmt4lPkK30THRomHbd5EWg,157,American,4
WIj12zDqIbBucW1hXYhrew,157,Chinese,4
y_Ei1zBq6pDW6sMyP8ZSyg,157,Chinese,4
9y6UQ2GYKe08-WF_1jTX0A,157,Indian,4
V9jFJfuK3FzWCJGoY15EgQ,157,Mexican,4
5YBYGnZtTGJABXC4Jahhzg,156,Chinese,4
GqzOGvwjduvXy3vZj_ChWw,156,Indian,4
ODpSYoZ8fkaX3UaDzBLhsg,156,Indian,4
XO6IbZn2oxonPrfcXHK4HA,156,Mexican,4
e_2o3neKJ5vwDXKd70XLBg,155,American,4
r271Tv2uqJtIcghCFRa8BQ,155,American,4
KISxxrvjxx5qrayhcASl5w,155,Chinese,4
hmNxdAbt0tiGm8_vPdXCSA,155,Indian,4
OYeIasyGnl8DL8zgYVW3ow,155,Indian,4
EIcbGkl6bRtAi12zcjA7-A,155,Japanese,4
ymb0SvFrlcWm6k_Gx5SYcQ,155,Japanese,4
FXDMFBM-rV2s5MHzA33d2g,154,Indian,4
rAKTm3QwNgrIcex6ReQC2g,154,Mexican,4
YKfj-CUjgb9xQ1kN_bhNLg,153,American,4
MotfuoOFiEmOKOcRCnRhdA,153,Indian,4
U0QlNZX8FVwiXCIIaHqhGw,153,Indian,4
0yg9DS4RDceQ6HgH3Jx80Q,152,American,4
5QszELqJFqeFgpeujfknlQ,152,American,4
iSjPBJRiWqrgxW7ZM3CGig,152,Chinese,4
ZGN1Hwora6U4mZEhPjGtsw,152,Japanese,4
vTX77dgdGryT9zc6mKXEsQ,151,Indian,4
oLg2HxLYChgvMRTK5ZSdKQ,150,American,4
WoAvunLY0_L0ix8Vgit8gQ,150,American,4
wfJCzfotoMELb74z4lITOA,150,Indian,4
C5tqSSgVPfgtsJn3QnvDiQ,150,Japanese,4
FLKABU82NNDnCvZSZD75Bg,150,Japanese,4
IYlO-XRwjZlUl0yoKY87cA,150,Japanese,4
6AJwsgXr7YwsqneGVAdgzw,150,Mexican,4
Xa91UwBtZaUPpTygSm3qSw,149,Indian,4
cZb_PBOJzaG-xA7-ZFexvQ,149,Mexican,4
Esgyg0dRzBQJFMuVSaCYww,148,American,4
oowNI_aUmGEFa_VW8BFgRg,148,Chinese,4
hKkPlYmHoS9Nb_UbGGqx8A,148,Mexican,4
YgVUJg4-aUsSu9dLhfF-3Q,147,American,4
UT5Vvn6l8kjLYReD-sU1DQ,147,Chinese,4
_R6EjbrynW_LFnmWoRqgww,147,Indian,4
EKY8DwZVWpkgv6IWrepbWg,147,Indian,4
EqZEbtu-91BdCPd4chXPVw,147,Indian,4
kQMXY2fshQFGdP8lwDMM6g,147,Indian,4
94srme7xJgrMEpViOOPgbQ,147,Japanese,4
1vkYZbdwMpqteI8x_sS68g,147,Mexican,4
fOhgitD0K_uetj9GbedonA,146,American,4
q2VwOuFDRJyIUfUFy8HQzg,146,American,4
_WXa2M3gz2Mi0ys3s88nDw,146,Chinese,4
Fl2z1edJw3MONc9rERWRMg,146,Chinese,4
wDuf4Qz9qsC62amLZgWNJQ,146,Chinese,4
jsJdz6pvyYZjtut9vkUwBw,146,Japanese,4
omOPvWNdukvWOC0peXPyng,144,Chinese,4
0SqFgkdmfNWj9iUQgfghEA,144,Indian,4
xeIhR9gx0OsTdoQ0mmEUsA,144,Indian,4
a4yyl1rPu2id2M33_ftKXw,144,Mexican,4
3V20VbC45XL4TBYTL9DrOg,143,American,4
aac8M8uK8XUDBNUR_SyZdw,143,Japanese,4
4x4M_p_b8GvLkc4fe00GHA,142,Indian,4
0Y8dv9UHGquFkWlVK7PdjA,142,Mexican,4
9W-iYE7L_xHk6AY5wTUjkw,141,American,4
6wJOojpF2c4lLeBNbTBB0A,141,Chinese,4
SKoMUaQewpMdj1Mg8QvBNw,141,Japanese,4
gwyxG4w7DjwD02lzq4Pt8w,140,American,4
O5MN8tijDGzJS8uin9zQ2Q,140,Indian,4
pZMxOkuYVq_Q5QYTGA8LEA,140,Japanese,4
WRPJeH3goSpj5ke3Pkrnfw,139,Chinese,4
YdAtCf_13UK-uvXuOMrhNg,139,Chinese,4
k2o2DJOZT0oGTM-zmAJUfQ,139,Indian,4
0v2rI4CivY0nrQM3_W4VmA,139,Japanese,4
08KCenrjRbL7vzfHjdGYyg,139,Mexican,4
Gn7oaWjBoEGHe1_bfsBikg,138,American,4
1ckkPS7KtGSu_xXXWKcbvQ,138,Indian,4
cZAh6BzEeMI5fofWeDvuhw,138,Japanese,4
DNSFvZtdsqkaidmFSpm-Jw,138,Japanese,4
et9pAFtSvNOct9Qcmtcf7g,138,Japanese,4
njV8tFM7PivgDhWng_Lb6g,138,Mexican,4
56qlj1cYlqNzmG0xllGg-w,137,American,4
dL6_XUUr_INX10IOMtSM0w,137,Japanese,4
nAFhhGRLt5Ty9MJY50RsaQ,137,Japanese,4
pCy-jpSZTiulfoTIX_qDpA,137,Mexican,4
jTP0EInAP1Oaq_g_kb8BcA,136,American,4
T4xmuPYBmMhF48bfi9rkfA,136,Chinese,4
CzcZsX0Mvm5G8LOlKRr0WA,136,Indian,4
KXD44wWmrGf7mzyyr0bikw,136,Indian,4
-n5zd4kpmJdqKzvar-5v8g,135,Chinese,4
gsZUN1Vtpd3P7rdvANbrmg,135,Indian,4
Uoic12Je-GLfRp3D3Klp5g,135,Japanese,4
vjj3MMPkULJUCv8xf3XRiA,135,Mexican,4
7UJRw4Klt5yfE7q9vznEHA,134,Indian,4
6qK0MyhsXYLgMSPWZdleGA,134,Japanese,4
kQa2W0D84lwO31QgUPoOLA,134,Japanese,4
xtxcAUvrD4dWHJd0cwvW1A,134,Japanese,4
9ijkw9x8oSSSnsUo5uR4Xw,134,Mexican,4
AnAZaBsEuBjYvzaPMTN0oQ,134,Mexican,4
jQjQHNAM8xXB73kFkfg9kA,134,Mexican,4
Jy0nQ1uI8KPvTv8nBZGdMg,133,American,4
W0c-FS060axwxHcCtJwuRw,133,American,4
I_YPy_YRtZFyWOSWs-gv4A,133,Chinese,4
mxjv5RgkTr5qw3wjr2fXmA,133,Chinese,4
zqyGYIiCXL1Hz8KVZxbylQ,133,Chinese,4
WWpOWqOgS9ClYvxYVzR0lg,133,Indian,4
RVHR-au9294WeTL1oAEg0g,133,Japanese,4
TaAICUBApAfQG0ATDyspJQ,132,American,4
Wdt-exLSaHXQRH7V_7-VVg,132,American,4
0IlPgT9j_85PuLDs8ZqiUw,132,Japanese,4
bRzE-FnE1QgbUb-3cosoUA,132,Mexican,4
PKE5qKY7FXOoZt2NiWtbig,131,American,4
Xk3BVvlX-KXh6kJhbClMKw,131,American,4
#NAME?,131,Indian,4
4OFUY9fen74A8UOHWD9LQA,131,Japanese,4
aTzxrI2o3vH_HQkqeFszzg,131,Japanese,4
enDIsmxSG2bQccQWgGNcbg,131,Japanese,4
lQgMrqcMZghWd45VIhkUAA,131,Japanese,4
oc8J6lk1Mfa-8RIwQ4NDgw,131,Japanese,4
I5jwaOTQCmT44UEaCX0iEg,130,American,4
CcncHLot-nt8qECbw3SNsg,130,Indian,4
VkjEkhPUg-_JaK6-AL5Vsg,130,Indian,4
186fNhLP6ymshr5-CA0Lfg,130,Japanese,4
pe0kLJDb7DEWSKCbOS8D2g,130,Japanese,4
qYuWyqWH5zfKJfJ6obuh4g,129,American,4
TBwHQitNU0R_xVXsISvHJA,129,American,4
5ymqS_8YqKoND4WwfXyiAQ,129,Japanese,4
dh3px6yeYcUUN_WkzXxj7Q,129,Mexican,4
j4QECkHqVZzTfJVdAmy7lw,129,Mexican,4
pMUsX9vXcHcS9KTRbFewbw,129,Mexican,4
XO3yD87rTPz9o6Dy9qRaJg,128,American,4
2IrDzLVFUFPp229c1x8YNw,128,Chinese,4
GQvpOPnaDqJz2A_-Qwi_hQ,128,Chinese,4
tS4aiWBYgzlqKX898jr3_w,128,Chinese,4
qFZuYdXy57_ydnsEFdfOxA,128,Japanese,4
Zdd4U8ZUQJdsVBhkrt2GJw,128,Japanese,4
HqI1ROCmZa2THlBxT9nyrA,128,Mexican,4
968r2kMB3ZWkyZxOm4XoRw,127,American,4
fanlKZzN-fI9LywqQD6EHg,127,American,4
RYqRLtlXnCLCWoYq3rbwug,127,American,4
ZgU1Jmw9Itx_bEveDXtiFA,127,American,4
RoPrfBqmRTqw_cBqcWAfYA,127,Chinese,4
flHcoaHEWxACgc-Vk9MsOQ,127,Japanese,4
HC18oDJ2svQoXIddP-wuyw,127,Japanese,4
kTi9RbFCUGRySbZnq0pdlQ,126,Indian,4
YYB2lPax5wAdeNWUcm5WAg,126,Mexican,4
JSX6Pk56w4BhgO8eSvCrKg,125,Indian,4
FCoRGys6wgE7fSQ_YAUBeg,125,Japanese,4
k2p78r6NOhYYb_5QOORGcA,125,Japanese,4
modTogi2UZRnoGTk82nRDQ,125,Japanese,4
Guy0Mow5rqt4a3RDMRTY5g,125,Mexican,4
n9NAUB6ivkk45bUz3nm2AA,125,Mexican,4
vIDX92ttk7H-266e1Qo7RA,125,Mexican,4
8dkPWx3Upl1H6tLwLiEsPw,124,American,4
Dju1iZXRAqQYXQIXXzyiAA,124,Chinese,4
oJjMYhA6z1_BVaQpSdyl8g,124,Chinese,4
icZcEK39HXuL2q08i4EkkQ,124,Japanese,4
xEe8HIT4L86rlOXgGTwpDw,124,Japanese,4
KhGbD1U51KKcl6frzNDa0A,124,Mexican,4
pI9v4FgtiTa41xduePLtRw,123,American,4
SUHJfh7H2NiQx8c5OWoAyQ,123,Japanese,4
xTt0A8bfOB7XZUFbnEdR0A,123,Japanese,4
#NAME?,122,Chinese,4
3Wu7lGDEwuP-5OW1rdg0OQ,122,Indian,4
aFhnb8k6H-wD070vvxt4Fw,122,Indian,4
OGTtwoTfWAymjFjxMNQN4g,122,Mexican,4
#NAME?,121,Chinese,4
367JyCXTLYT9tlCqy3gGog,121,Indian,4
AStYD2Uo6NR1gzZ0xXrn9g,121,Mexican,4
5UqEDoMZCrvhSKgCWg5GGw,120,Japanese,4
w5B0FmQoEOoeURoFuguh0w,118,American,4
I_Va7AZSHpEwX75S-3hHLQ,118,Chinese,4
lANhTaYr_ga6uW7MPe8_vA,116,American,4
RirFOsDfTvEfYOO4PPVJzQ,116,American,4
OxQ1lGq3uzl8_fgW67rXdQ,116,Indian,4
NJLAyyQU0aVOOJWUPgwLRQ,115,Chinese,4
ik7LcD1fkzVbVQ6Sntd4LA,115,Indian,4
T1CRoZ-f-hwrjdkBvt7_kg,115,Indian,4
upaVTWhLsxcu1HXqN8iHVQ,115,Indian,4
#NAME?,114,American,4
59c0qGZzduYOGopDx4KXuQ,113,American,4
8cycOQsmOt0ptlrBlOWdFA,113,American,4
McU7XI3HoWFELTDaGc1SEw,113,Chinese,4
ww-GIpxS6L6nUKJWtmI0kA,113,Japanese,4
dv4mMmbCAb7FtUj1Md-K6Q,112,American,4
y64lCrHGTsrRuDmhoUA0nw,112,American,4
tRAfOBAKvB3Lt8SrqGSijg,112,Mexican,4
0iqdoMOtNv6pq0lo5J4TBA,111,Chinese,4
Z2qZSs6oVJQFSc44tytAHg,111,Indian,4
bpeeh-kkay0ZE7mGXsCVKQ,111,Japanese,4
ONpovEzuqFtHMHN-AtPd8g,111,Mexican,4
3W6S2wraTAj5y4Cd8eQvvw,110,Chinese,4
iueVEi_vQxdAzdXs-8Fvrg,110,Japanese,4
cQGW6BWU6lppWVSwlFBDgA,110,Mexican,4
qcMpRNrnS6gggYv28dgm_A,109,American,4
tdDBpCB-xA9NqR9dxc6OxQ,109,American,4
Pvtj0dQ7r4fJOKNu7Beavw,109,Indian,4
vw8e7QV4XDc_xViMLARqwQ,109,Japanese,4
RH0oa1kJHJezBRHFFsfomg,108,American,4
8tcFpd0dcmfzbLgbTO4tdw,108,Japanese,4
3F8iIwouuheopVqSRX3a9A,108,Mexican,4
iXtZQ7twXQiv7j2ZdxZqUg,108,Mexican,4
80u4xIY1kp_25AUh9BW0Bw,107,Indian,4
_0uNkBtac1qBz2zSGZ0FTQ,107,Mexican,4
8p1HTzXEcC3TCbLz59xMng,106,American,4
UJSugMSGxB4vzBaCvmLthA,106,American,4
i_q57YjbX1ZZkV4fP1KloQ,106,Japanese,4
ddKmJRZ3D1iS-gbZq03OWQ,105,American,4
oRCbrbLqvOcBuWPzSjOllQ,105,American,4
479rycCXZojMT9S0cl8Oxg,105,Japanese,4
Dv28TvKBh_8i6W02uAaMKw,105,Japanese,4
NCnOkzbyfzDltnBnJySfzw,105,Japanese,4
neccHiLwwGeMUVRXSC7q_A,105,Japanese,4
q1gZLXETOCkRrOESCcjdqw,105,Japanese,4
_HxxUvRp-0FMH_RoEzG1TA,105,Mexican,4
mbsMhE448VL0vmuQL1IyiA,105,Mexican,4
6y9KWA_QwpsxXol9XWR9uA,104,Indian,4
6fYGuJZXiFb282D1qJzWSQ,104,Japanese,4
ng647hYAjWC4XANaACiPXA,104,Mexican,4
Qbnb7rRbvNg5WUoKLzz7gQ,103,American,4
aQi6bKQoIZbGbMc6WvKJaw,103,Chinese,4
ZdLS7gD1ulmCPkqNc9_S3A,103,Chinese,4
BKABojUN3G9vUrG3AlDZgQ,103,Indian,4
#NAME?,103,Indian,4
4zvurFltnSNVGTDFxjNyjw,102,Indian,4
IPHolyNKu-W1DPJKxWvKQw,102,Japanese,4
aAqdmE9QFLLQsYDMibtbJA,101,American,4
k4ds_s6y8S46WzVIolypLQ,101,American,4
DpfE0gPBXj-aj2pnEh4E2Q,101,Chinese,4
m9Q9x-Hcxp24gZCaTTJY-A,101,Indian,4
1ilgNaDvCX5SPeSJLsLQJA,101,Japanese,4
P_RNungaIf6FZdzEWkoQ0g,101,Japanese,4
jeWIYbgBho9vBDhc5S1xvg,101,Mexican,4
T_d-JdVD-DVl4DzWqQk9DQ,100,American,4
Ur9wsKwGEDG2nT8t3jv8Ag,100,American,4
xfpq6PpkYLAwIeFWQVkiGg,100,American,4
eUmlNfEzupX4eGScv_y7ow,100,Japanese,4
2kPGo5wA33eBJj-OzA96tQ,100,Mexican,4
6q-7JBqybIo_MFmFFtlDXQ,100,Mexican,4
FaebPpZ8fKuvPtMOZ_dslw,100,Mexican,4
IS8TakHCKVZc-R_-92jo0Q,100,Mexican,4
hkeMbvsLVrVgdpU_XRDvRA,99,American,4
OFFSpIPqvwOnwdcEq8usvw,99,American,4
D13m2P0qKQUWNqIW-lpHZg,99,Chinese,4
rCtsqHtOAOjZ7EUQDFRSbA,99,Chinese,4
HfVMTVjgxumjFpUF_T8mqg,99,Mexican,4
mY_dEQM9poopjV0y4Hvnww,99,Mexican,4
5RjZCsXuWPclyrDsnsXw7w,98,Chinese,4
5IR02V3Bbkcbs14yfKNDTQ,98,Mexican,4
AgHjo6NP9VTuAU8jCKFHjw,98,Mexican,4
L2ZW-MdvRJ3gM2RIq8STbA,97,Chinese,4
lSrdxUNxyMgh5YU903JUiw,97,Chinese,4
Bcxs7yhP_G801lJEE1FXUg,97,Indian,4
JiFp_mv7OgRonaWb-1n96A,97,Japanese,4
bk_V-OzTqPMB1jMjiF_fXA,96,American,4
jKCSGAMyS0KIcS-vKpEuaA,96,Indian,4
REIcoQFvGB7B6S0GmqHo1A,96,Japanese,4
W0_Rdy8PlbAvS9K9ggkBfA,96,Japanese,4
LXeUqlG7z4_jZG6rXvhnzQ,96,Mexican,4
7zxV9U7_SJ1npeLCkHUzjg,95,American,4
jc7lVTvmYMIK5RNpENtS6w,95,Chinese,4
AnrLdpW6G-tXQ7xhBYiA5g,95,Japanese,4
-7PgxPVUGZh__U3CxRFKxg,94,Indian,4
15R8rx9SHKNVYBwgAuTyGA,94,Japanese,4
8Jz2IfS-BGCm1GniqJVe2A,94,Japanese,4
BYmQjQiBpfII13dksYeTKw,94,Japanese,4
kA0z_4_TG_kYfCPXDzbmBw,94,Japanese,4
_Z7eQAjjIizpRjB2vfbWlw,94,Mexican,4
K4eXKHHG-ycydt7jeZTqSw,94,Mexican,4
RLjlJPtciMdE2nEurLmmNQ,94,Mexican,4
vUzvlghgEgGClsdiwz2Bfw,94,Mexican,4
eqdqHdY1CdCRHMXf6CgK3Q,93,Chinese,4
O-JNp80M1k1Vg6ccdzMmCw,93,Japanese,4
NXjCypQNl7tBrdR3gkFqdg,93,Mexican,4
UwZtUMsxS-mwWpeZnrO49g,93,Mexican,4
zcgPjeIpjYDDVbTar9mfAQ,92,Indian,4
jRZ3SuJ--vimE47dna3J7Q,92,Japanese,4
us2cegdaGlJRLbSLZsu54w,92,Japanese,4
cy0vBvZu2Eb4XtRFCp8Seg,92,Mexican,4
z3TwiFWdJUvY9tW8QMEseQ,92,Mexican,4
sMDm_LwAvZd0w7NIpk8rZg,91,American,4
CV--FymQcb51hxcnkpCTng,91,Japanese,4
jobs_CC3sqaqfkzM_N9K1A,91,Japanese,4
u1KX3yw6L7pg1rbFl_Sx3Q,91,Mexican,4
YDzygPhlc5fSE552u6hEWw,90,American,4
DKGUSLiqNchBNatKoPM9QQ,90,Chinese,4
l74csFd6zx4vj5lneHJSSQ,90,Indian,4
ubeG-hyIV8qoSSAk_pAZ2A,90,Indian,4
oNYP0AFOSw_oZEHkF_f0kQ,90,Mexican,4
uwUzZf2IQFVb5puJuNd9rA,90,Mexican,4
agCuWjaUJ8xBO_PDDQRiGw,89,Chinese,4
BkXb82Y2OIsQ5RpNNQOYmQ,89,Chinese,4
nrPfcOC4mGnEL-9CpoGhMg,89,Chinese,4
1-4W4i1fj9rp0Blrg0Q1zg,89,Indian,4
5EaTaKHxXtD5bTCVnbi2Xw,89,Japanese,4
lbqm7geYKkE9zf1Lk-ivSw,89,Japanese,4
z_yu_Qo1xTLeYPBqBM5igA,89,Japanese,4
fk3-pMDXesluqvPOTyRJgQ,88,American,4
FscXu9Lut9UA8ItjPY8WIA,88,American,4
D_xGTuIZqh1g6ie9QybcYw,88,Indian,4
1en3taVtoDPgtEDWHrFeog,88,Japanese,4
bSgJYwutzr5mIn6Ar3bzUg,88,Japanese,4
MHuhN-URZQ22Anrpu6juhg,87,Indian,4
WkN7pVHWEXpHJrIS1ohXUA,87,Indian,4
XgqIDfU6tKPUdRxRG5uDNw,87,Indian,4
_werKKNouq2RM1vM-VCxnA,87,Japanese,4
gvUSss0MIPnNC-rph2e3vQ,87,Japanese,4
YVqpoDk4fC3noi3_lcBP3A,87,Japanese,4
mNf8XWHW8peGNhCr9HNWQw,86,Indian,4
eVDV1ALwvre01Xo8v6BCoQ,85,Chinese,4
EGUPGM2TuwMMFi3vifYEVA,85,Indian,4
nqGp208f_wdqoLfNQgn_Ig,85,Indian,4
bNPYPLuCjnRvRuL56otJiw,85,Mexican,4
DNe4uZuvsoEdvRXhyC6dew,85,Mexican,4
G08lAFISY_k1pNxWW6afww,85,Mexican,4
weCOWpBaTreowCDFuBznqw,85,Mexican,4
zHh6ioC3tSXBFhXXuXrL8A,84,American,4
JjzCmRn3q8JrlwHx8nFhAA,84,Chinese,4
Q1TpfbuPwKPFrNFyu-u2_g,84,Chinese,4
49k7dpa5cNgKM0TBb593IA,84,Japanese,4
ftWoJ47SUF50RTGxH42AHw,84,Japanese,4
m3C3d47Bh4NJHGXvT6Rqbg,84,Mexican,4
HOKbDzRHb-uyDHihqp2YAg,83,Indian,4
IHGm6huN_Z48KdorBjztSQ,83,Mexican,4
R8V3qK43gbtjgjtIy5zhBw,82,American,4
G1HUAEpZcNHXO1V1gLoASQ,82,Japanese,4
L5eqJRy8Yx_4El6rUxWmBw,82,Mexican,4
Bft47FX6dorGwlUypMrG2w,81,Indian,4
B4pHSgWZY7dyX_YVRQcQLQ,81,Mexican,4
EycuZuG4mSMdVcweEwC1IQ,81,Mexican,4
ENhLDitBK3ImrpI9e6TOyQ,80,American,4
e8EW89rpbE1G2Ev41yypTg,80,Japanese,4
xnPspvHQKc99UWc-NDIEtg,80,Japanese,4
_URXTaYBbd2XX5qJbDkKAg,80,Mexican,4
pb_cHcy8D8UC-jQ-Q524ug,79,Chinese,4
ru9KtvY8f_b2SKrKwtS3CA,79,Chinese,4
rzE_duqZUMHwBnHJe1BauQ,79,Indian,4
QmelPAXgkVLZfUb27diAEw,79,Japanese,4
WH1GI4cj44DxPiRWMG96bQ,79,Japanese,4
MnGdp1pYDP-wK57o2lJcwg,79,Mexican,4
tLrmUO7QhCSt_l1D3QRiNQ,78,American,4
iGIr7N3UlcidQ0FlPBSK4A,78,Indian,4
baQdCPehE8AtwQaDFTdWCA,77,Japanese,4
pil3w2-2REoXBwEToYZ_tQ,77,Japanese,4
xkE0d6R30HpfdNeFhRhxGw,77,Japanese,4
qH8PVeddtVs9cKN2pwgdkQ,76,Chinese,4
uA7bTC5HhRpOmLjYz0jAxg,76,Chinese,4
hcI6TVxFyVNEPXg3rF1bQw,76,Mexican,4
rssWR0396cR0Wy89azPYXA,75,American,4
U7N6Jd8Qe7rbYB87pwuAoA,75,Chinese,4
RLAs8M-IQfAgp551rkFNGg,74,Chinese,4
sgKNAn72O2XMQXS6AWmf9w,74,Chinese,4
55jx0bYJ-odyqKKSrDXtPA,74,Japanese,4
yDjdbWy6x2a98e6GzXZ5yQ,74,Japanese,4
0IFd_nGY2l_Miai4n7ifTA,74,Mexican,4
Gwi51JUxbKT1Eg-C3JrxRQ,74,Mexican,4
iuYUDoWjPcEYVo1Gz3_3uA,73,Mexican,4
DCTWsTYqkbwJ-pFCIwmHew,72,American,4
E3MkTTS4ZDjWV9YT5i6eUg,72,American,4
yDKChr-KX1Q1TbxUjaQJ_g,72,American,4
R7MDZP5G374JA1-kaR2CLw,72,Indian,4
#NAME?,72,Mexican,4
3ik-lT8Pu7PAc_04af1J0w,71,Chinese,4
5zbm-v588DGgpce2MjG_5A,71,Indian,4
blDT9_3bnnWAwtBAODIENA,71,Indian,4
yauWDobtVPplAiACo1JuYA,71,Indian,4
EZ-ec_6fXPsZiDshbFMnjA,71,Mexican,4
4PeBRQZgHMW80J5YIaT39A,70,American,4
oBAxfAeF6OBukPg3WLmiRg,70,American,4
VMugGjWqmOfCXnYv_7aFWw,70,American,4
YIwYw_A_LRwK66HBTzogYQ,70,Chinese,4
6Dyvbe04UjeNTh7YbykZ8w,70,Mexican,4
BFhqkWaninG54vhiX8ppVw,69,American,4
t4hGjbQaZtBqDAEoqdCJoA,69,American,4
QHZxlt8nFqycBrxxizwKmA,69,Indian,4
tvpkgdOyFFRGwwu8zyR36g,69,Japanese,4
H08vCdbcP3oy0cBEKqM5KQ,69,Mexican,4
U02ibutbgrC3uQzEq4w2ww,69,Mexican,4
z_emTJ2d3kDEe8mz3w-KNw,69,Mexican,4
3axYlGbF2M-rHjz0uhKFcg,68,American,4
xefmiLAsKURFc6FDGSRgfQ,68,American,4
i1eA3GawUFL-e_DbL_rg1w,68,Chinese,4
JhB5b1Z7wR1hfGCw3iUMRw,68,Indian,4
SBJHGtqJyfaU47NPjGAU6A,67,Chinese,4
RxlN-Q5U1J3LpK69VV9Xyw,67,Indian,4
U5f1QXqdLW2dJ2Cy3tfLyw,67,Indian,4
IjRxYyr41Yl1fGhIrss1vg,67,Japanese,4
OXTcpNk9ZXuOxPnjpcSs7w,66,Chinese,4
kwq1W0opBnOYKoUXWYyQ5g,66,Japanese,4
PYa9psHOpyCHGUPtfqoecw,66,Japanese,4
1HPdyg0OLRkjHeixVmbu0Q,66,Mexican,4
keOMomcnyrJEQvFtfEYadg,66,Mexican,4
snORfbD1AkFlRtlITvS_YQ,66,Mexican,4
sTXngcL7aTcDvzXErpRSNw,66,Mexican,4
9W_dg9fvb-z8DBye2jfGiQ,65,American,4
gJXNSJ9VXTuCFmp_Kl9TVQ,65,Chinese,4
CP5zlAOYYne7uhzUC1LyuQ,65,Indian,4
2C1hZNqiWWfQJAIvS9rvDQ,64,American,4
IRRhwACUiMaqkBVAZiCzeg,64,Indian,4
bnaeQCoBiQ7a5IfyBkrGCg,64,Japanese,4
q23Br0CDFO6a1qx_7ItFKA,64,Japanese,4
xsomq3qW2hmjFih64wZRlQ,64,Mexican,4
U8C69ISrhGTTubjqoVgZYg,63,American,4
zKGv7E_UNpL8vCiyfUkJEw,63,Indian,4
5zO24ZKYVnca0jbY2gpIzw,63,Japanese,4
nm7uUS4Qa6xB-VMm1bnbEA,63,Mexican,4
tCuPhpmf1PaYe5dmwdq8Ew,63,Mexican,4
Z3wa8EmAr0yfihPZZMLE_A,63,Mexican,4
5g6Mxfg2AvAo_T9q2WdzkA,62,American,4
UpaSAaZCt4N0VNZvRW_o6w,62,Chinese,4
5yEX566DCppdRBcd_c1jvA,62,Indian,4
FXFQJmhK6elesopXdhjvFQ,62,Japanese,4
IS94JDTcq_WedBcj6P4qpQ,62,Japanese,4
iAiQP9RjAxv395tpjb8IUA,62,Mexican,4
GrvE0007_ahqQUyOZgECZA,61,American,4
JCZTtZBWNZmHe52BLxfmYA,61,American,4
RmQOUUkwHDhuuh9Y6XzLsQ,61,American,4
wXCb19BZ1xEcd8JnYh-h3w,61,American,4
6oQKDCJrgDffPKXPTPBXlA,61,Chinese,4
RwEs6AvU5Cxp_ENodsgxHw,61,Chinese,4
IcEafi60F4pyEHaM4lR4Wg,61,Indian,4
O8Ku5ZChZ14uk7sSgQ6BSA,60,American,4
skN-mgnOezFQr9YNh5G5TQ,60,American,4
QYr9EO-2FmdpOVUjOyNjgg,60,Chinese,4
